h_pwm,v_pwm,distance_cm,h_angle_deg,v_angle_deg,x_cm,y_cm,z_cm
1365,1166,1,46.75,-4.371428571428571,0.6831897144791588,0.7262520552529272,-0.07622182279888506
1365,1182,1,46.75,-2.3142857142857145,0.6846241262236352,0.7277768798447306,-0.04038092316914863
1365,1197,1,46.75,-0.38571428571428573,0.6851674642713446,0.7283544651998423,-0.006731933409321826
1365,1213,1,46.75,1.6714285714285715,0.6848914650893851,0.7280610694286559,0.02916779439926065
1365,1228,1,46.75,3.6,0.6838309382101163,0.726933696153859,0.06279051952931337
1365,1244,1,46.75,5.6571428571428575,0.6818458631584363,0.7248234992267683,0.09857542220244352
1365,1260,1,46.75,7.714285714285714,0.6789819210313468,0.7217790390836442,0.13423326581765546
1365,1275,1,46.75,9.642857142857142,0.6755020525444183,0.7180798299370772,0.1675062233047364
1365,1291,1,46.75,11.7,0.6709468135776036,0.7132374683035455,0.20278729535651246
1365,1306,1,46.75,13.628571428571428,0.6658907193779969,0.7078626818771776,0.23562676726531598
1365,1322,5,46.75,15.685714285714285,3.298331090328262,3.5062292105520316,1.3518020349317648
1365,1337,30,46.75,17.614285714285714,19.591750661179475,20.82664431582063,9.078226290001245
1365,1353,37,46.75,19.67142857142857,23.872203926836406,25.376900146248946,12.455152293041085
1365,1368,51,46.75,21.6,32.49041867973835,34.53833224081405,18.774352186918577
1365,1384,39,46.75,23.65714285714286,24.4764882506815,26.01927330095049,15.649247260002495
1365,1400,54,46.75,25.714285714285715,33.335741327418035,35.43693667998839,23.42972191234814
1369,1011,1,47.88333333333333,-24.3,0.6112257014216954,0.6760614429054377,-0.4115143586051088
1369,1026,1,47.88333333333333,-22.37142857142857,0.620167154636313,0.6859513604070829,-0.3806092897788642
1369,1042,1,47.88333333333333,-20.314285714285713,0.6289300755084408,0.695643807755251,-0.34716948721441837
1369,1057,5,47.88333333333333,-18.385714285714286,3.1820463404483923,3.5195817769307385,-1.5770622063622133
1369,1073,1,47.88333333333333,-16.32857142857143,0.6435922039086367,0.7118612208307239,-0.2811452957910109
1369,1088,1,47.88333333333333,-14.4,0.6495729576830296,0.7184763828191243,-0.2486898871648548
1369,1104,1,47.88333333333333,-12.342857142857143,0.6551411633215569,0.7246352356448824,-0.21376115499211445
1369,1120,1,47.88333333333333,-10.285714285714286,0.6598649229799889,0.7298600679174617,-0.17855689479863668
1369,1135,5,47.88333333333333,-8.357142857142858,3.3176054469693566,3.6695203101769156,-0.7267150689495636
1369,1151,20,47.88333333333333,-6.3,13.331847663016033,14.746022863059837,-2.1946862218209056
1369,1166,5,47.88333333333333,-4.371428571428571,3.343457234726874,3.6981143252721256,-0.3811091139944253
1369,1182,1,47.88333333333333,-2.3142857142857145,0.670095418411281,0.7411757627366249,-0.04038092316914863
1369,1197,1,47.88333333333333,-0.38571428571428573,0.6706272260448023,0.7417639818432991,-0.006731933409321826
1369,1213,1,47.88333333333333,1.6714285714285715,0.6703570839621146,0.7414651844501486,0.02916779439926065
1369,1228,1,47.88333333333333,3.6,0.669319062987277,0.7403170554425127,0.06279051952931337
1369,1244,1,47.88333333333333,5.6571428571428575,0.6673761140808886,0.7381680083096955,0.09857542220244352
1369,1260,1,47.88333333333333,7.714285714285714,0.6645729489214258,0.7350674975196541,0.13423326581765546
1369,1275,1,47.88333333333333,9.642857142857142,0.6611669282446101,0.7313001833377114,0.1675062233047364
1369,1291,1,47.88333333333333,11.7,0.6567083579948758,0.7263686704295997,0.20278729535651246
1369,1306,1,47.88333333333333,13.628571428571428,0.6517595613801541,0.7208949304147211,0.23562676726531598
1369,1322,1,47.88333333333333,15.685714285714285,0.6456671529307116,0.7141562699861443,0.27036040698635294
1369,1337,38,47.88333333333333,17.614285714285714,24.289581706040977,26.8660981001947,11.499086634001577
1369,1353,58,47.88333333333333,19.67142857142857,36.6271590351263,40.51238344398502,19.524292783686025
1369,1368,42,47.88333333333333,21.6,26.18899730942051,28.966994136652325,15.461231212756475
1369,1384,44,47.88333333333333,23.65714285714286,27.028480200091785,29.895525140897664,17.655561011284867
1369,1400,57,47.88333333333333,25.714285714285715,34.440992823414376,38.094319740048284,24.731373129700813
1372,1011,5,48.733333333333334,-24.3,3.00564618002137,3.4252721581019805,-2.057571793025544
1372,1026,5,48.733333333333334,-22.37142857142857,3.0496149539715565,3.4753795254423316,-1.903046448894321
1372,1042,1,48.733333333333334,-20.314285714285713,0.6185411623089837,0.7048972816494111,-0.34716948721441837
1372,1057,9,48.733333333333334,-18.385714285714286,5.633071295933036,6.419518838516676,-2.838711971451984
1372,1073,1,48.733333333333334,-16.32857142857143,0.6329610959323664,0.7213304192190169,-0.2811452957910109
1372,1088,5,48.733333333333334,-14.4,3.194215286372905,3.640167881410135,-1.243449435824274
1372,1104,5,48.733333333333334,-12.342857142857143,3.2215964255627094,3.671371771724093,-1.0688057749605724
1372,1120,1,48.733333333333334,-10.285714285714286,0.6489650158596885,0.7395686874862286,-0.17855689479863668
1372,1135,5,48.733333333333334,-8.357142857142858,3.2628039414271908,3.7183323746498003,-0.7267150689495636
1372,1151,1,48.733333333333334,-6.3,0.655581349209748,0.7471087441180837,-0.10973431109104527
1372,1166,1,48.733333333333334,-4.371428571428571,0.6576457398468253,0.749461349630878,-0.07622182279888506
1372,1182,5,48.733333333333334,-2.3142857142857145,3.2951325998121694,3.7551745200130546,-0.20190461584574315
1372,1197,4,48.733333333333334,-0.38571428571428573,2.6381981719570953,3.0065237904668907,-0.026927733637287305
1372,1213,1,48.733333333333334,1.6714285714285715,0.6592838632192626,0.7513281756120738,0.02916779439926065
1372,1228,1,48.733333333333334,3.6,0.6582629886812496,0.7501647741594296,0.06279051952931337
1372,1244,1,48.733333333333334,5.6571428571428575,0.6563521341655184,0.7479871403399788,0.09857542220244352
1372,1260,1,48.733333333333334,7.714285714285714,0.6535952727855369,0.7448453864664306,0.13423326581765546
1372,1275,1,48.733333333333334,9.642857142857142,0.6502455140916424,0.7410279593631265,0.1675062233047364
1372,1291,1,48.733333333333334,11.7,0.6458605922507248,0.7360308473287879,0.20278729535651246
1372,1306,1,48.733333333333334,13.628571428571428,0.6409935417958296,0.7304842954671473,0.23562676726531598
1372,1322,1,48.733333333333334,15.685714285714285,0.635001770134198,0.7236559971841654,0.27036040698635294
1372,1337,17,48.733333333333334,17.614285714285714,10.686896501894093,12.178921553632446,5.1443282310007055
1372,1353,34,48.733333333333334,19.67142857142857,21.116425304098264,24.064543642410253,11.445275080091807
1372,1368,40,48.733333333333334,21.6,24.529902094714778,27.95458468947153,14.724982107387119
1372,1384,42,48.733333333333334,23.65714285714286,25.373739856590404,28.91623280724404,16.853035510771917
1372,1400,43,48.733333333333334,25.714285714285715,25.55262403343921,29.120091463182323,18.657000782055
1376,1011,1,49.86666666666667,-24.3,0.5874618738692424,0.6968102176431286,-0.4115143586051088
1376,1026,1,49.86666666666667,-22.37142857142857,0.5960556925656023,0.7070036632820007,-0.3806092897788642
1376,1042,13,49.86666666666667,-20.314285714285713,7.858212960956781,9.320916517603878,-4.513203333787438
1376,1057,5,49.86666666666667,-18.385714285714286,3.0583316466414323,3.6276000794485945,-1.5770622063622133
1376,1073,1,49.86666666666667,-16.32857142857143,0.6185699999793615,0.733708714531944,-0.2811452957910109
1376,1088,1,49.86666666666667,-14.4,0.6243182281891424,0.7405269002357049,-0.2486898871648548
1376,1104,1,49.86666666666667,-12.342857142857143,0.6296699477109002,0.7468747723455315,-0.21376115499211445
1376,1120,35,49.86666666666667,-10.285714285714286,22.197351835576278,26.329098536685176,-6.249491317952284
1376,1135,5,49.86666666666667,-8.357142857142858,3.1886203543178517,3.782140325872578,-0.7267150689495636
1376,1151,5,49.86666666666667,-6.3,3.203379779366999,3.7996470248401994,-0.5486715554552264
1376,1166,5,49.86666666666667,-4.371428571428571,3.2134670511167207,3.8116119102838355,-0.3811091139944253
1376,1182,1,49.86666666666667,-2.3142857142857145,0.6440427967205118,0.7639229392003024,-0.04038092316914863
1376,1197,48,49.86666666666667,-0.38571428571428573,30.93858855453118,36.697402134819285,-0.3231328036474477
1376,1213,1,49.86666666666667,1.6714285714285715,0.6442942889834552,0.7642212434584544,0.02916779439926065
1376,1228,1,49.86666666666667,3.6,0.6432966251980887,0.7630378776089616,0.06279051952931337
1376,1244,1,49.86666666666667,5.6571428571428575,0.6414292161498039,0.7608228747921937,0.09857542220244352
1376,1260,1,49.86666666666667,7.714285714285714,0.6387350351729362,0.7576272072665783,0.13423326581765546
1376,1275,1,49.86666666666667,9.642857142857142,0.6354614370821073,0.7537442717100586,0.1675062233047364
1376,1291,1,49.86666666666667,11.7,0.6311762114648037,0.7486614073951774,0.20278729535651246
1376,1306,1,49.86666666666667,13.628571428571428,0.6264198189801292,0.7430196746634632,0.23562676726531598
1376,1322,29,49.86666666666667,15.685714285714285,17.99636403631751,21.34615180784063,7.840451802604235
1376,1337,30,49.86666666666667,17.614285714285714,18.430442932353323,21.861028812587882,9.078226290001245
1376,1353,55,49.86666666666667,19.67142857142857,33.38228101557659,39.595955983801375,18.514415570736748
1376,1368,48,49.86666666666667,21.6,28.7666239882322,34.12115477396873,17.669978528864544
1376,1384,54,49.86666666666667,23.65714285714286,31.881649885838648,37.81600199763429,21.668188513849607
1376,1400,60,49.86666666666667,25.714285714285715,34.844170939766016,41.32995759574507,26.033024347053487
1380,1011,5,51.0,-24.3,2.867823332281608,3.541466878479434,-2.057571793025544
1380,1026,5,51.0,-22.37142857142857,2.9097759335772353,3.5932740265286527,-1.903046448894321
1380,1042,5,51.0,-20.314285714285713,2.950890875042512,3.644046750835228,-1.735847436072092
1380,1057,5,51.0,-18.385714285714286,2.9859826634624214,3.687381500572704,-1.5770622063622133
1380,1073,1,51.0,-16.32857142857143,0.6039368876507185,0.7457999452865013,-0.2811452957910109
1380,1088,5,51.0,-14.4,3.0477456686287887,3.763652460031711,-1.243449435824274
1380,1104,1,51.0,-12.342857142857143,0.6147742510635819,0.7591829745493831,-0.21376115499211445
1380,1120,20,51.0,-10.285714285714286,12.384139069247905,15.293138122748877,-3.5711378959727336
1380,1135,1,51.0,-8.357142857142858,0.6226378430091037,0.7688937018830599,-0.1453430137899127
1380,1151,1,51.0,-6.3,0.6255198971753237,0.7724527423779051,-0.10973431109104527
1380,1166,1,51.0,-4.371428571428571,0.6274896259063056,0.77488515478694,-0.07622182279888506
1380,1182,1,51.0,-2.3142857142857145,0.6288070908356822,0.7765120884820619,-0.04038092316914863
1380,1197,1,51.0,-0.38571428571428573,0.6293061308257057,0.7771283515467391,-0.006731933409321826
1380,1213,1,51.0,1.6714285714285715,0.6290526337080417,0.7768153086769459,0.02916779439926065
1380,1228,1,51.0,3.6,0.6280785710126697,0.7756124414241443,0.06279051952931337
1380,1244,1,51.0,5.6571428571428575,0.6262553380582271,0.7733609362330021,0.09857542220244352
1380,1260,1,51.0,7.714285714285714,0.6236248915865399,0.7701126053646979,0.13423326581765546
1380,1275,1,51.0,9.642857142857142,0.6204287348985977,0.7661656805589175,0.1675062233047364
1380,1291,1,51.0,11.7,0.6162448821054105,0.7609990526412495,0.20278729535651246
1380,1306,1,51.0,13.628571428571428,0.6116010085361532,0.7552643463752654,0.23562676726531598
1380,1322,7,51.0,15.685714285714285,4.241187912186721,5.237430893090213,1.8925228489044705
1380,1337,50,51.0,17.614285714285714,29.990743012003566,37.03548326789667,15.130377150002076
1380,1353,35,51.0,19.67142857142857,20.740731378871146,25.612670204225296,11.781900817741567
1380,1368,38,51.0,21.6,22.23483746414924,27.457737560496934,13.988733002017764
1380,1384,48,51.0,23.65714285714286,27.668841080938588,34.16817317547128,19.260612012310762
1380,1400,70,51.0,25.714285714285715,39.689865619045584,49.012902196217695,30.371861738229068
1383,1011,1,51.85,-24.3,0.5629941924886046,0.7167241253689806,-0.4115143586051088
1383,1026,1,51.85,-22.37142857142857,0.5712300801820202,0.7272088861044476,-0.3806092897788642
1383,1042,1,51.85,-20.314285714285713,0.5793015234292036,0.7374842995616122,-0.34716948721441837
1383,1057,5,51.85,-18.385714285714286,2.930952683657019,3.7312720570105395,-1.5770622063622133
1383,1073,1,51.85,-16.32857142857143,0.592806670741616,0.7546771321424987,-0.2811452957910109
1383,1088,1,51.85,-14.4,0.598315486280386,0.7616901725104487,-0.2486898871648548
1383,1104,1,51.85,-12.342857142857143,0.6034443076466696,0.7682194583485041,-0.21376115499211445
1383,1120,1,51.85,-10.285714285714286,0.6077953178352519,0.7737585456312672,-0.17855689479863668
1383,1135,5,51.85,-8.357142857142858,3.0558148900935787,3.8902288577979576,-0.7267150689495636
1383,1151,5,51.85,-6.3,3.069959587744188,3.908235874899554,-0.5486715554552264
1383,1166,1,51.85,-4.371428571428571,0.6159253452879837,0.7841085401658966,-0.07622182279888506
1383,1182,1,51.85,-2.3142857142857145,0.6172185300802567,0.7857548391003231,-0.04038092316914863
1383,1197,5,51.85,-0.38571428571428573,3.088541865220762,3.9318921874325303,-0.03365966704660913
1383,1213,1,51.85,1.6714285714285715,0.6174595477356842,0.7860616684967706,0.02916779439926065
1383,1228,1,51.85,3.6,0.6165034364675296,0.7848444836277857,0.06279051952931337
1383,1244,1,51.85,5.6571428571428575,0.6147138046702174,0.7825661789813535,0.09857542220244352
1383,1260,1,51.85,7.714285714285714,0.6121318358464374,0.7792791835351417,0.13423326581765546
1383,1275,1,51.85,9.642857142857142,0.6089945825272737,0.7752852788532848,0.1675062233047364
1383,1291,5,51.85,11.7,3.024439178930763,3.850285765238519,1.0139364767825623
1383,1306,1,51.85,13.628571428571428,0.6003295461929385,0.7642541871104647,0.23562676726531598
1383,1322,1,51.85,15.685714285714285,0.5947178865926852,0.7571102203120122,0.27036040698635294
1383,1337,15,51.85,17.614285714285714,8.831409149640503,11.242893946334659,4.539113145000623
1383,1353,35,51.85,19.67142857142857,20.358491373631104,25.917535417371163,11.781900817741567
1383,1368,42,51.85,21.6,24.122436864170925,30.709255430892046,15.461231212756475
1383,1384,51,51.85,23.65714285714286,28.856352408015898,36.7358033473727,20.464400263080186
1383,1400,67,51.85,25.714285714285715,37.28875786104304,47.470742541616396,29.070210520876394
1387,1011,5,52.983333333333334,-24.3,2.7435394612245987,3.6385971941462674,-2.057571793025544
1387,1026,1,52.983333333333334,-22.37142857142857,0.556734789568752,0.7383650469908944,-0.3806092897788642
1387,1042,5,52.983333333333334,-20.314285714285713,2.8230070765920305,3.7439904813171285,-1.735847436072092
1387,1057,1,52.983333333333334,-18.385714285714286,0.5713156159604917,0.7577027509850032,-0.31541244127244267
1387,1073,1,52.983333333333334,-16.32857142857143,0.57776386177899,0.766254685256027,-0.2811452957910109
1387,1088,1,52.983333333333334,-14.4,0.5831328879667792,0.7733753131523241,-0.2486898871648548
1387,1104,1,52.983333333333334,-12.342857142857143,0.5881315625519545,0.7800047652076451,-0.21376115499211445
1387,1120,1,52.983333333333334,-10.285714285714286,0.5923721633637675,0.7856288280044199,-0.17855689479863668
1387,1135,1,52.983333333333334,-8.357142857142858,0.5956543672403254,0.7899818245567379,-0.1453430137899127
1387,1151,5,52.983333333333334,-6.3,2.9920576040440983,3.968192386757002,-0.5486715554552264
1387,1166,10,52.983333333333334,-4.371428571428571,6.002958867111841,7.961376025077879,-0.7622182279888506
1387,1182,9,52.983333333333334,-2.3142857142857145,5.414006305784942,7.1802824168333,-0.3634283085223377
1387,1197,1,52.983333333333334,-0.38571428571428573,0.602033669116322,0.7984423224772791,-0.006731933409321826
1387,1213,1,52.983333333333334,1.6714285714285715,0.601791157892639,0.798120693912969,0.02916779439926065
1387,1228,1,52.983333333333334,3.6,0.6008593084957887,0.7968848361282835,0.06279051952931337
1387,1244,1,52.983333333333334,5.6571428571428575,0.5991150896308356,0.7945715798556136,0.09857542220244352
1387,1260,1,52.983333333333334,7.714285714285714,0.5965986397454895,0.7912341583891321,0.13423326581765546
1387,1275,1,52.983333333333334,9.642857142857142,0.5935409960270217,0.7871789829444348,0.1675062233047364
1387,1291,1,52.983333333333334,11.7,0.5895384603377218,0.7818706521059725,0.20278729535651246
1387,1306,1,52.983333333333334,13.628571428571428,0.5850958399549457,0.7759786624743705,0.23562676726531598
1387,1322,1,52.983333333333334,15.685714285714285,0.5796265794326654,0.7687250995963132,0.27036040698635294
1387,1337,33,52.983333333333334,17.614285714285714,18.93607558008622,25.11381828023317,9.98604891900137
1387,1353,59,52.983333333333334,19.67142857142857,33.44774561022639,44.3598042047352,19.860918521335783
1387,1368,48,52.983333333333334,21.6,26.868932806860503,35.63470651780201,17.669978528864544
1387,1384,57,52.983333333333334,23.65714285714286,31.43282427501297,41.68753095321049,22.87197676461903
1387,1400,49,52.983333333333334,25.714285714285715,26.57886834156711,35.250010848410405,21.26030321676035
1390,1011,5,53.833333333333336,-24.3,2.689259863325621,3.678896533480048,-2.057571793025544
1390,1026,1,53.833333333333336,-22.37142857142857,0.5457200617176443,0.7465428204550084,-0.3806092897788642
1390,1042,1,53.833333333333336,-20.314285714285713,0.5534310500913656,0.7570914211256433,-0.34716948721441837
1390,1057,1,53.833333333333336,-18.385714285714286,0.5600124135294612,0.7660946994879064,-0.31541244127244267
1390,1073,29,53.833333333333336,-16.32857142857143,16.423659434004584,22.46749917432597,-8.153213577939315
1390,1088,1,53.833333333333336,-14.4,0.5715958865392954,0.7819408433591947,-0.2486898871648548
1390,1104,5,53.833333333333336,-12.342857142857143,2.8824783238582934,3.9432186000649283,-1.0688057749605724
1390,1120,5,53.833333333333336,-10.285714285714286,2.903261836763379,3.971650361019968,-0.8927844739931834
1390,1135,5,53.833333333333336,-8.357142857142858,2.9193481720853773,3.9936564021837677,-0.7267150689495636
1390,1151,5,53.833333333333336,-6.3,2.9328611951957995,4.012142162729158,-0.5486715554552264
1390,1166,5,53.833333333333336,-4.371428571428571,2.9420966183793724,4.024776184007136,-0.3811091139944253
1390,1182,1,53.833333333333336,-2.3142857142857145,0.589654757363867,0.8066453050518341,-0.04038092316914863
1390,1197,1,53.833333333333336,-0.38571428571428573,0.5901227248987768,0.807285482732481,-0.006731933409321826
1390,1213,1,53.833333333333336,1.6714285714285715,0.5898850116420609,0.8069602919660472,0.02916779439926065
1390,1228,1,53.833333333333336,3.6,0.5889715984336737,0.8057107464194095,0.06279051952931337
1390,1244,1,53.833333333333336,5.6571428571428575,0.5872618880931926,0.8033718696412193,0.09857542220244352
1390,1260,1,53.833333333333336,7.714285714285714,0.5847952249486025,0.7999974845118203,0.13423326581765546
1390,1275,1,53.833333333333336,9.642857142857142,0.5817980752284541,0.7958973959089513,0.1675062233047364
1390,1291,1,53.833333333333336,11.7,0.5778747277669388,0.790530272570429,0.20278729535651246
1390,1306,1,53.833333333333336,13.628571428571428,0.5735200024742108,0.7845730261168031,0.23562676726531598
1390,1322,1,53.833333333333336,15.685714285714285,0.5681589486193213,0.7772391262912343,0.27036040698635294
1390,1337,32,53.833333333333336,17.614285714285714,17.998966794502614,24.6225132236321,9.683441376001328
1390,1353,44,53.833333333333336,19.67142857142857,24.450574915485678,33.448286840877536,14.811532456589399
1390,1368,42,53.833333333333336,21.6,23.0451760000115,31.525706851935595,15.461231212756475
1390,1384,42,53.833333333333336,23.65714285714286,22.70279869678773,31.057336096416805,16.853035510771917
1390,1400,60,53.833333333333336,25.714285714285715,31.90165508511847,43.64133414752413,26.033024347053487
1394,1011,1,54.96666666666667,-24.3,0.5231936963901894,0.7462736017838205,-0.4115143586051088
1394,1026,1,54.96666666666667,-22.37142857142857,0.5308473535377447,0.75719063370858,-0.3806092897788642
1394,1042,1,54.96666666666667,-20.314285714285713,0.5383481915286855,0.7678896872761553,-0.34716948721441837
1394,1057,1,54.96666666666667,-18.385714285714286,0.544750190664995,0.7770213778661494,-0.31541244127244267
1394,1073,1,54.96666666666667,-16.32857142857143,0.550898601527485,0.7857913549344038,-0.2811452957910109
1394,1088,5,54.96666666666667,-14.4,2.780089875268694,3.9654676629594126,-1.243449435824274
1394,1104,15,54.96666666666667,-12.342857142857143,8.411763267602534,11.99838016852738,-3.2064173248817167
1394,1120,17,54.96666666666667,-10.285714285714286,9.602069816885903,13.696210937302725,-3.0354672115768233
1394,1135,5,54.96666666666667,-8.357142857142858,2.8397861099865613,4.050617244086267,-0.7267150689495636
1394,1151,5,54.96666666666667,-6.3,2.8529308577421855,4.069366663889699,-0.5486715554552264
1394,1166,1,54.96666666666667,-4.371428571428571,0.5723829169128534,0.8164361764127976,-0.07622182279888506
1394,1182,1,54.96666666666667,-2.3142857142857145,0.5735846808752739,0.8181503498191621,-0.04038092316914863
1394,1197,1,54.96666666666667,-0.38571428571428573,0.574039894720018,0.8187996582451674,-0.006731933409321826
1394,1213,1,54.96666666666667,1.6714285714285715,0.573808659949518,0.8184698293381503,0.02916779439926065
1394,1228,1,54.96666666666667,3.6,0.5729201403249462,0.8172024617359414,0.06279051952931337
1394,1244,5,54.96666666666667,5.6571428571428575,2.856285126724443,4.074151129780654,0.4928771110122176
1394,1260,5,54.96666666666667,7.714285714285714,2.844287935359942,4.057038562728242,0.6711663290882773
1394,1275,1,54.96666666666667,9.642857142857142,0.5659421197679472,0.8072491450765038,0.1675062233047364
1394,1291,5,54.96666666666667,11.7,2.810628483639507,4.009027356854034,1.0139364767825623
1394,1306,28,54.96666666666667,13.628571428571428,15.620910265918958,22.28137121628324,6.597549483428847
1394,1322,1,54.96666666666667,15.685714285714285,0.5526747052583253,0.7883247557331919,0.27036040698635294
1394,1337,24,54.96666666666667,17.614285714285714,13.131325783409256,18.730274955899354,7.2625810320009965
1394,1353,54,54.96666666666667,19.67142857142857,29.18971775388634,41.63566180850944,18.17778983308699
1394,1368,43,54.96666666666667,21.6,22.950858291147778,32.736670566060134,15.829355765441154
1394,1384,47,54.96666666666667,23.65714285714286,24.713127106274413,35.25033750251162,18.859349262054288
1394,1400,57,54.96666666666667,25.714285714285715,29.480616244895618,42.050593919000825,24.731373129700813
1397,1011,5,55.81666666666667,-24.3,2.5603266898337256,3.7697646555018167,-2.057571793025544
1397,1026,29,55.81666666666667,-22.37142857142857,15.067129840885226,22.184486753022345,-11.037669403587062
1397,1042,17,55.81666666666667,-20.314285714285713,8.957257434857652,13.188454669568024,-5.901881282645112
1397,1057,5,55.81666666666667,-18.385714285714286,2.665816622170127,3.9250855448289785,-1.5770622063622133
1397,1073,1,55.81666666666667,-16.32857142857143,0.5391809582625327,0.7938773311423384,-0.2811452957910109
1397,1088,1,55.81666666666667,-14.4,0.5441914424350027,0.8012546499100288,-0.2486898871648548
1397,1104,1,55.81666666666667,-12.342857142857143,0.5488563069777221,0.8081230864832496,-0.21376115499211445
1397,1120,5,55.81666666666667,-10.285714285714286,2.764068608471596,4.069749453057105,-0.8927844739931834
1397,1135,20,55.81666666666667,-8.357142857142858,11.117534818913805,16.369196158859644,-2.9068602757982545
1397,1151,5,55.81666666666667,-6.3,2.7922488629832465,4.111241395418555,-0.5486715554552264
1397,1166,5,55.81666666666667,-4.371428571428571,2.8010415054464297,4.124187474884814,-0.3811091139944253
1397,1182,5,55.81666666666667,-2.3142857142857145,2.8069225173337955,4.1328465381362385,-0.20190461584574315
1397,1197,1,55.81666666666667,-0.38571428571428573,0.5618300348882275,0.8272252975883084,-0.006731933409321826
1397,1213,1,55.81666666666667,1.6714285714285715,0.5616037184938927,0.826892074664956,0.02916779439926065
1397,1228,1,55.81666666666667,3.6,0.560734097730138,0.8256116655547007,0.06279051952931337
1397,1244,1,55.81666666666667,5.6571428571428575,0.5591063572963053,0.8232150189157545,0.09857542220244352
1397,1260,1,55.81666666666667,7.714285714285714,0.5567579552061802,0.8197572870445007,0.13423326581765546
1397,1275,1,55.81666666666667,9.642857142857142,0.5539045000505174,0.8155559269467485,0.1675062233047364
1397,1291,1,55.81666666666667,11.7,0.5501692525364349,0.8100562365697156,0.20278729535651246
1397,1306,1,55.81666666666667,13.628571428571428,0.5460233090573701,0.8039518471364664,0.23562676726531598
1397,1322,1,55.81666666666667,15.685714285714285,0.5409192841702639,0.7964368012258745,0.27036040698635294
1397,1337,61,55.81666666666667,17.614285714285714,32.66555532867988,48.095993538384576,18.45906012300253
1397,1353,51,55.81666666666667,19.67142857142857,26.981692485629814,39.72720789179909,17.167912620137713
1397,1368,39,55.81666666666667,21.6,20.37313951433513,29.99693030100613,14.35685755470244
1397,1384,38,55.81666666666667,23.65714285714286,19.555832909907572,28.793547325578373,15.24798450974602
1397,1400,57,55.81666666666667,25.714285714285715,28.853561931396126,42.48330433229743,24.731373129700813
1401,1011,1,56.95,-24.3,0.4970526481345347,0.7639336343192858,-0.4115143586051088
1401,1026,1,56.95,-22.37142857142857,0.5043238950538956,0.7751090100183946,-0.3806092897788642
1401,1042,1,56.95,-20.314285714285713,0.5114499583309362,0.7860612490579607,-0.34716948721441837
1401,1057,1,56.95,-18.385714285714286,0.5175320855545877,0.7954090345929424,-0.31541244127244267
1401,1073,1,56.95,-16.32857142857143,0.5233732948851004,0.8043865469136705,-0.2811452957910109
1401,1088,1,56.95,-14.4,0.5282368820910834,0.8118615253974181,-0.2486898871648548
1401,1104,1,56.95,-12.342857142857143,0.532764982515444,0.8188208851890356,-0.21376115499211445
1401,1120,1,56.95,-10.285714285714286,0.5366063740700096,0.8247248235789351,-0.17855689479863668
1401,1135,1,56.95,-8.357142857142858,0.5395795919726825,0.8292944424443339,-0.1453430137899127
1401,1151,1,56.95,-6.3,0.542077187691466,0.8331330647344906,-0.10973431109104527
1401,1166,1,56.95,-4.371428571428571,0.5437841597891201,0.8357565562361183,-0.07622182279888506
1401,1182,5,56.95,-2.3142857142857145,2.7246293918059044,4.187556471667883,-0.20190461584574315
1401,1197,1,56.95,-0.38571428571428573,0.5453583477287567,0.8381759681803892,-0.006731933409321826
1401,1213,1,56.95,1.6714285714285715,0.5451386664600205,0.8378383341075252,0.02916779439926065
1401,1228,1,56.95,3.6,0.5442945411669214,0.8365409751549109,0.06279051952931337
1401,1244,1,56.95,5.6571428571428575,0.5427145226944258,0.8341126021072763,0.09857542220244352
1401,1260,1,56.95,7.714285714285714,0.5404349708653247,0.8306090973579102,0.13423326581765546
1401,1275,9,56.95,9.642857142857142,4.83898655767758,7.437169083199909,1.5075560097426277
1401,1291,1,56.95,11.7,0.5340394352433048,0.8207796259940926,0.20278729535651246
1401,1306,1,56.95,13.628571428571428,0.5300150421971598,0.81459442767112,0.23562676726531598
1401,1322,1,56.95,15.685714285714285,0.5250606566955864,0.806979898835512,0.27036040698635294
1401,1337,37,56.95,17.614285714285714,19.23264199841129,29.559166729218056,11.196479091001535
1401,1353,28,56.95,19.67142857142857,14.379177880407342,22.099746692688143,9.425520654193253
1401,1368,47,56.95,21.6,23.832424336823127,36.628696389805484,17.301853976179864
1401,1384,51,56.95,23.65714285714286,25.47650858796021,39.15553386227844,20.464400263080186
1401,1400,57,56.95,25.714285714285715,28.007635554987782,43.04569123313618,24.731373129700813
1404,1011,1,57.8,-24.3,0.48566518405215764,0.7712232242751834,-0.4115143586051088
1404,1026,1,57.8,-22.37142857142857,0.4927698468814044,0.7825052373872687,-0.3806092897788642
1404,1042,1,57.8,-20.314285714285713,0.4997326522220461,0.7935619846303107,-0.34716948721441837
1404,1057,1,57.8,-18.385714285714286,0.5056754380588974,0.8029989683894371,-0.31541244127244267
1404,1073,1,57.8,-16.32857142857143,0.5113828254256835,0.8120621457217605,-0.2811452957910109
1404,1088,1,57.8,-14.4,0.5161349879670409,0.8196084517732807,-0.2486898871648548
1404,1104,1,57.8,-12.342857142857143,0.5205593497207852,0.8266342190078454,-0.21376115499211445
1404,1120,1,57.8,-10.285714285714286,0.5243127350882434,0.8325944938228659,-0.17855689479863668
1404,1135,5,57.8,-8.357142857142858,2.6360891832053155,4.186038584001533,-0.7267150689495636
1404,1151,1,57.8,-6.3,0.5296582125026611,0.841082967903797,-0.10973431109104527
